55	2	73	18	59	325	409
56	1	73	22	41	329	408
56	2	56	188	372	368	477
57	1	73	42	83	324	411
57	2	73	17	55	323	413
57	3	73	204	256	347	367
57	4	56	188	375	371	475
57	5	56	218	338	409	476
58	1	73	40	86	325	410
58	2	73	202	256	348	367
58	3	73	16	54	323	413
58	4	62	126	206	272	349
58	5	56	187	377	372	476
58	6	56	218	337	408	476
59	1	73	41	86	326	410
59	2	73	18	54	324	413
59	3	73	200	255	349	367
59	4	56	187	376	371	476
59	5	56	219	338	408	476
60	1	73	41	87	325	410
60	2	73	16	54	323	412
60	3	73	203	254	348	368
60	4	56	187	374	368	474
61	1	73	43	85	323	408
61	2	73	22	40	328	407
61	3	56	188	373	371	475
62	1	73	14	55	311	404
62	2	56	187	372	369	474
63	1	62	66	208	264	345
63	2	56	188	375	366	472
64	1	73	15	59	314	400
64	2	62	66	209	263	343
64	3	56	183	377	365	473
65	1	73	15	60	309	401
65	2	73	53	105	318	400
65	3	62	68	209	264	344
65	4	56	187	375	366	472
66	1	73	19	61	312	399
66	2	73	56	108	319	400
66	3	62	71	210	263	343
66	4	56	187	377	365	473
67	1	73	22	63	310	398
67	2	73	57	110	317	400
67	3	56	183	378	365	472
68	1	62	73	212	265	340
69	1	73	61	110	317	401
70	1	73	64	111	315	401
70	2	73	37	77	312	399
71	1	73	66	111	315	399
71	2	73	40	79	311	399
71	3	62	80	223	266	345
72	1	73	40	80	311	398
73	1	73	41	82	312	396
73	2	62	83	227	264	342
75	1	73	49	87	304	390
75	2	73	84	130	309	392
76	1	73	85	134	307	389
76	2	73	51	89	301	386
76	3	73	229	279	333	353
76	4	56	206	420	337	471
77	1	73	89	135	307	386
77	2	73	61	98	305	387
77	3	56	208	419	333	472
78	1	73	89	135	307	387
78	2	73	62	101	304	387
78	3	62	106	227	256	333
79	1	73	90	132	309	390
79	2	73	63	103	307	389
79	3	73	71	88	316	390
80	1	73	63	104	307	390
80	2	73	90	133	311	391
80	3	73	71	91	319	389
81	1	73	65	106	305	391
82	1	73	95	134	307	387
82	2	73	107	127	318	388
82	3	73	130	175	314	389
82	4	73	116	155	310	388
82	5	62	1	103	238	332
82	6	56	224	417	364	475
83	1	73	98	138	305	384
84	1	62	0	107	233	331
84	2	56	222	429	364	473
85	1	73	117	138	314	382
85	2	73	134	178	308	385
86	1	62	1	111	234	332
86	2	56	228	422	366	475
87	1	56	230	421	366	475
88	1	73	118	141	314	380
88	2	73	139	182	308	381
88	3	56	230	423	366	475
89	1	73	117	141	314	377
89	2	56	247	362	384	477
90	1	73	119	141	312	376
90	2	73	129	150	313	379
90	3	62	2	118	229	324
90	4	56	249	363	382	476
91	1	73	129	150	310	377
91	2	62	3	120	226	324
92	1	73	130	151	309	374
93	1	73	116	158	284	367
93	2	73	130	151	307	373
93	3	56	238	419	363	476
94	1	73	116	158	283	365
94	2	73	129	151	302	369
94	3	56	250	361	380	476
95	1	73	117	157	280	364
95	2	73	130	150	303	365
95	3	56	249	361	380	476
96	1	73	118	158	279	362
96	2	73	131	150	300	364
97	1	73	118	159	283	362
97	2	73	132	150	299	362
98	1	73	118	158	282	358
98	2	73	130	151	296	359
99	1	73	119	159	281	356
100	1	73	130	151	292	354
100	2	73	119	138	291	352
101	1	62	2	122	210	308
101	2	43	500	540	321	468
101	3	43	533	581	372	477
102	1	73	119	139	289	353
102	2	73	130	150	290	355
102	3	73	143	181	284	353
102	4	62	1	119	209	304
102	5	56	249	358	375	467
103	1	73	118	140	290	353
103	2	62	2	117	209	305
104	1	73	118	140	290	352
104	2	62	1	113	208	305
104	3	56	246	356	376	466
105	1	62	1	112	207	306
106	1	73	120	138	290	354
106	2	62	0	108	206	304
106	3	43	527	583	367	476
107	1	73	118	138	291	355
107	2	73	107	126	290	352
107	3	62	0	106	209	309
108	1	73	118	137	290	354
108	2	73	108	126	290	353
108	3	62	0	105	208	309
108	4	56	86	143	438	479
109	1	73	120	137	287	353
109	2	73	132	148	287	354
109	3	56	485	529	312	453
109	4	56	86	144	435	479
110	1	47	56	84	345	364
110	2	43	487	527	311	447
110	3	0	260	447	305	479
111	1	62	0	104	203	301
112	1	73	107	125	288	352
112	2	62	0	96	202	306
113	1	73	107	124	288	353
113	2	62	0	92	207	308
114	1	62	0	94	204	305
114	2	56	67	141	429	479
114	3	56	229	333	358	477
114	4	0	228	424	311	479
115	1	73	91	133	253	341
115	2	56	65	144	425	479
115	3	0	228	425	308	475
116	1	62	0	91	191	295
116	2	56	63	149	426	479
117	1	64	66	90	339	355
117	2	62	0	89	191	294
117	3	56	62	143	428	479
117	4	0	224	416	307	473
118	1	62	0	87	194	295
118	2	0	223	417	310	477
119	1	73	95	114	278	343
119	2	62	0	87	195	297
120	1	73	94	116	277	341
121	1	73	108	124	275	340
121	2	73	96	113	273	339
121	3	62	0	92	188	296
121	4	0	221	421	310	473
122	1	62	0	95	187	287
122	2	0	226	419	310	474
123	1	62	0	95	187	297
123	2	0	227	421	306	473
124	1	73	92	133	251	338
124	2	62	0	95	187	298
124	3	0	225	422	310	475
125	1	73	93	135	250	338
125	2	62	0	94	187	298
125	3	0	226	422	307	472
126	1	73	93	135	254	338
126	2	73	106	126	276	340
126	3	62	0	96	188	298
126	4	0	226	421	308	474
127	1	73	95	134	253	340
127	2	64	76	101	338	354
127	3	0	226	420	310	474
128	1	64	78	102	341	356
128	2	62	0	105	195	295
129	1	56	10	150	417	479
129	2	0	226	426	310	474
130	1	62	0	107	199	295
130	2	56	6	153	419	479
131	1	62	0	106	199	297
132	1	64	89	113	340	355
132	2	62	1	109	197	293
133	1	73	119	140	279	341
133	2	64	92	115	338	354
133	3	62	0	112	198	293
133	4	43	482	519	315	472
134	1	62	2	117	199	293
135	1	62	3	120	200	294
135	2	43	485	522	321	467
136	1	64	102	125	339	354
136	2	62	6	122	199	297
136	3	43	488	523	320	466
137	1	64	105	129	338	353
138	1	62	6	132	194	295
139	1	64	113	135	337	352
139	2	64	90	114	338	354
139	3	62	5	133	197	313
139	4	43	490	526	322	467
140	1	64	93	117	338	354
140	2	64	114	136	338	353
140	3	62	8	137	198	312
141	1	62	7	137	191	314
141	2	43	494	528	320	465
142	1	64	119	141	338	353
142	2	62	19	143	203	294
142	3	43	495	528	321	465
143	1	64	120	145	338	353
143	2	62	9	142	193	313
143	3	43	495	527	323	466
143	4	43	520	572	365	477
144	1	64	101	126	337	353
144	2	62	9	145	189	314
144	3	43	494	527	325	466
144	4	43	519	574	364	477
145	1	64	104	128	339	354
145	2	62	7	146	193	311
145	3	43	496	527	324	465
146	1	73	153	174	281	340
146	2	62	32	150	206	298
146	3	43	496	528	323	466
147	1	64	129	149	339	352
147	2	64	108	129	338	353
147	3	63	0	29	323	440
147	4	62	39	149	207	299
147	5	62	0	47	195	313
147	6	43	496	527	323	467
148	1	64	131	151	340	353
148	2	63	0	29	325	439
148	3	62	36	151	207	302
148	4	62	0	54	195	313
148	5	43	495	528	324	468
148	6	0	268	451	312	475
149	1	63	0	31	331	460
149	2	62	0	48	195	314
149	3	62	38	151	210	304
149	4	43	496	528	325	468
150	1	63	0	30	326	438
150	2	62	49	153	215	300
150	3	43	495	528	326	469
150	4	0	266	454	313	476
151	1	62	49	154	216	305
151	2	62	1	55	195	321
151	3	43	494	527	327	468
151	4	0	268	452	317	477
152	1	73	156	177	290	348
152	2	64	112	140	344	361
152	3	63	0	34	336	457
152	4	62	48	155	216	306
152	5	62	1	56	197	320
153	1	73	155	177	290	349
153	2	64	114	141	345	362
153	3	43	495	528	328	471
154	1	73	155	177	290	350
154	2	64	114	142	346	363
154	3	62	49	156	217	316
154	4	62	0	55	206	329
154	5	43	494	527	330	469
155	1	73	157	176	291	349
155	2	64	115	141	346	363
155	3	62	49	156	216	316
155	4	62	0	56	205	330
156	1	73	156	176	290	348
156	2	73	167	186	290	351
156	3	64	116	142	344	362
156	4	62	49	156	216	317
156	5	62	0	57	204	331
156	6	56	58	168	422	479
156	7	43	494	527	327	473
156	8	0	267	449	318	479
157	1	64	117	141	344	360
157	2	62	52	156	216	306
157	3	62	0	58	199	320
157	4	62	0	38	319	442
157	5	43	495	527	325	470
157	6	0	270	449	315	478
158	1	64	119	142	341	356
158	2	62	51	157	216	307
158	3	62	0	59	198	320
158	4	43	495	527	323	471
158	5	0	269	450	315	476
159	1	64	119	143	341	356
159	2	63	0	42	329	459
159	3	62	51	156	215	307
159	4	62	0	59	199	320
159	5	43	494	524	322	471
159	6	0	273	449	312	477
160	1	64	119	142	341	356
160	2	62	0	59	200	315
160	3	62	52	155	217	304
160	4	43	491	525	322	471
160	5	0	273	450	313	478
161	1	64	118	142	340	356
161	2	62	51	154	217	304
161	3	62	0	59	199	317
161	4	43	492	525	320	473
161	5	0	273	447	310	479
162	1	64	119	141	339	354
162	2	64	141	159	340	352
162	3	62	52	155	216	304
162	4	62	0	59	198	317
162	5	43	491	524	320	474
162	6	0	267	444	315	479
163	1	64	118	141	339	354
163	2	62	52	155	216	303
163	3	0	273	444	311	479
164	1	64	118	141	339	353
164	2	62	50	154	217	304
164	3	62	0	58	197	314
164	4	0	272	445	310	479
165	1	64	118	142	339	354
165	2	0	272	448	314	477
166	1	64	119	141	339	353
166	2	62	51	154	217	302
166	3	62	0	58	196	314
166	4	0	274	446	312	479
167	1	64	119	141	337	351
167	2	64	140	159	338	350
167	3	62	52	154	214	302
167	4	62	0	57	195	311
167	5	0	275	447	311	477
168	1	64	118	140	336	351
168	2	64	139	159	337	349
168	3	62	52	154	214	299
168	4	62	0	58	194	309
168	5	0	276	446	309	479
169	1	73	156	176	281	339
169	2	64	117	140	335	350
169	3	62	0	57	193	309
170	1	73	157	176	279	339
170	2	64	114	140	334	350
170	3	0	278	442	309	477
171	1	73	157	175	279	337
171	2	64	112	139	333	349
171	3	62	50	152	209	296
171	4	0	275	442	304	479
172	1	73	156	174	279	337
172	2	62	33	150	204	299
172	3	0	271	440	308	477
173	1	64	104	132	333	350
173	2	62	28	146	207	297
173	3	0	269	440	306	478
174	1	64	103	129	333	349
174	2	62	26	142	204	299
174	3	56	246	428	308	479
174	4	0	265	441	303	475
175	1	64	101	130	333	348
175	2	62	26	140	204	295
175	3	56	244	427	311	479
175	4	0	263	441	306	472
176	1	62	24	136	202	295
176	2	0	261	438	303	472
177	1	73	146	162	277	332
177	2	62	25	137	201	295
178	1	62	25	137	199	293
178	2	0	248	424	301	475
179	1	62	22	135	197	293
179	2	0	247	424	295	478
180	1	64	93	117	327	342
180	2	62	11	130	195	296
180	3	0	246	421	297	471
181	1	62	12	130	196	298
181	2	0	244	418	298	471
182	1	62	11	129	195	297
182	2	0	245	418	298	470
183	1	62	12	129	197	298
183	2	0	244	418	301	472
184	1	64	94	117	328	342
184	2	62	9	132	194	297
184	3	0	244	419	301	473
185	1	73	144	162	276	330
185	2	64	117	136	328	340
185	3	62	8	133	194	295
185	4	0	245	419	299	475
186	1	62	24	135	196	293
186	2	0	246	421	298	475
187	1	73	143	163	271	328
187	2	62	26	135	197	295
187	3	0	250	421	297	478
188	1	73	145	163	276	331
188	2	62	27	134	196	295
188	3	0	247	423	302	474
189	1	62	26	137	202	293
189	2	0	246	422	304	476
190	1	73	144	164	278	333
190	2	62	26	138	202	295
190	3	0	262	436	303	470
191	1	64	102	129	331	347
191	2	62	28	140	205	296
192	1	64	107	130	329	344
192	2	62	31	144	204	296
193	1	62	37	147	205	296
194	1	73	156	173	280	336
194	2	64	105	134	331	349
194	3	62	40	147	207	297
195	1	73	157	173	280	337
195	2	62	37	147	208	299
196	1	73	156	174	280	336
196	2	62	37	148	210	301
197	1	73	156	174	280	335
198	1	73	156	174	280	335
198	2	62	36	148	206	301
199	1	73	156	174	280	335
199	2	73	146	162	280	333
199	3	62	52	149	213	295
199	4	62	0	54	196	307
200	1	62	52	149	215	295
201	1	62	44	145	216	300
201	2	62	0	47	205	305
201	3	0	246	418	310	477
202	1	62	45	144	217	301
202	2	62	0	47	206	305
202	3	62	0	41	318	434
202	4	0	252	413	310	475
203	1	64	107	129	337	351
203	2	62	44	144	218	302
203	3	62	0	46	211	304
203	4	62	0	42	319	435
203	5	0	250	414	308	471
204	1	73	144	163	284	339
204	2	64	107	128	337	351
204	3	62	46	142	217	303
204	4	62	0	45	209	307
204	5	0	244	411	311	474
205	1	73	144	164	283	340
205	2	62	0	47	212	305
205	3	62	43	144	221	301
205	4	62	0	42	319	435
205	5	0	245	409	313	474
206	1	64	106	128	339	352
206	2	62	44	142	220	303
206	3	0	245	410	316	473
207	1	64	106	128	338	352
207	2	62	46	142	221	302
207	3	0	244	409	317	471
208	1	64	106	129	339	353
208	2	62	0	47	215	327
209	1	64	107	129	338	352
209	2	62	46	142	222	303
209	3	0	242	407	317	473
210	1	64	106	129	338	353
210	2	62	0	47	214	328
210	3	0	241	405	317	473
211	1	64	106	129	339	353
211	2	0	240	407	314	474
212	1	0	242	406	315	473
213	1	64	107	131	340	354
213	2	0	242	406	318	473
214	1	63	0	54	217	322
214	2	0	239	407	316	475
215	1	56	445	591	328	475
215	2	0	237	407	316	475
216	1	56	165	257	251	312
216	2	0	239	407	317	475
217	1	62	0	56	217	304
217	2	62	53	148	226	308
217	3	56	165	260	250	309
217	4	0	240	407	317	473
218	1	63	0	58	215	319
218	2	62	0	59	213	309
218	3	62	55	147	225	299
218	4	56	167	261	248	309
218	5	0	243	408	314	477
219	1	64	114	137	338	353
219	2	62	55	147	226	307
219	3	62	0	58	216	306
219	4	56	167	259	250	311
219	5	0	244	406	317	473
220	1	64	114	137	339	352
220	2	62	55	146	227	309
220	3	62	0	58	215	308
220	4	56	167	260	255	312
220	5	0	242	408	315	477
221	1	62	0	58	214	308
221	2	62	55	146	225	309
221	3	62	166	261	253	311
221	4	0	238	407	316	476
222	1	0	232	407	316	475
223	1	62	0	56	218	304
224	1	62	0	58	215	307
224	2	0	234	404	317	475
225	1	56	167	256	251	311
225	2	0	237	404	317	476
226	1	63	0	55	218	318
226	2	62	0	56	214	306
226	3	62	54	145	224	300
226	4	56	165	255	248	311
226	5	0	238	405	315	475
227	1	62	57	147	225	297
227	2	62	0	58	212	303
227	3	56	167	257	247	311
228	1	62	60	149	220	295
228	2	62	0	63	205	306
228	3	56	169	260	245	308
228	4	0	243	408	317	471
229	1	62	62	151	219	295
229	2	62	0	65	201	302
229	3	0	245	409	313	470
230	1	62	61	150	216	295
230	2	62	0	66	195	304
230	3	0	244	408	313	471
231	1	64	118	142	329	344
231	2	62	63	151	219	294
231	3	62	0	66	198	303
231	4	0	244	407	311	472
232	1	62	57	150	218	297
232	2	62	0	62	201	306
232	3	0	242	408	311	472
233	1	62	56	149	218	297
233	2	62	0	62	204	306
233	3	0	242	408	308	474
234	1	62	56	149	221	296
234	2	62	0	61	204	306
234	3	0	244	409	310	473
235	1	62	55	148	220	297
235	2	62	0	58	204	307
235	3	56	166	259	245	308
235	4	0	241	407	315	473
236	1	62	55	147	222	297
236	2	62	0	59	209	308
236	3	0	246	409	310	471
237	1	62	55	148	220	297
237	2	62	0	58	203	308
237	3	0	246	410	303	474
238	1	73	156	173	282	332
238	2	62	56	148	219	294
238	3	62	0	59	205	304
238	4	0	248	410	299	472
239	1	62	55	147	216	294
239	2	62	0	59	199	306
239	3	0	248	407	295	477
240	1	64	116	139	325	338
240	2	62	57	147	214	293
240	3	62	0	57	197	300
240	4	56	454	600	313	471
240	5	0	251	408	291	478
241	1	62	56	145	215	294
241	2	62	0	54	200	306
241	3	0	247	407	291	474
242	1	62	48	138	216	295
242	2	0	248	402	295	471
243	1	62	42	135	220	298
244	1	73	145	160	283	333
244	2	62	44	133	219	299
244	3	62	0	45	213	305
244	4	0	249	403	300	471
245	1	73	144	160	282	331
245	2	62	43	133	216	295
245	3	62	0	44	208	304
245	4	0	249	401	297	473
246	1	73	144	160	280	328
246	2	62	37	132	213	296
246	3	56	448	595	309	470
246	4	0	243	397	295	475
247	1	62	35	131	211	295
247	2	62	0	38	204	302
247	3	56	448	598	305	471
247	4	56	160	259	380	479
247	5	0	243	395	294	475
248	1	62	36	130	211	296
248	2	56	449	601	305	471
248	3	0	243	395	291	474
249	1	64	102	125	324	338
249	2	62	36	128	212	295
249	3	56	450	598	305	469
249	4	0	244	396	287	475
250	1	64	102	126	322	336
250	2	62	36	131	210	294
250	3	56	450	602	298	471
250	4	56	163	260	379	479
250	5	56	4	103	428	479
251	1	62	40	131	206	293
251	2	56	451	601	300	469
251	3	56	117	252	367	474
252	1	64	105	128	315	330
252	2	62	41	133	204	292
252	3	62	157	247	228	287
252	4	62	0	43	199	301
252	5	56	114	255	360	476
252	6	56	451	600	296	467
253	1	64	108	128	313	326
253	2	62	48	136	200	288
253	3	62	0	47	197	299
253	4	56	443	508	284	470
253	5	56	448	605	292	463
253	6	0	251	399	282	469
254	1	64	108	130	310	324
254	2	62	48	137	200	285
254	3	56	444	508	279	469
254	4	56	110	257	358	478
254	5	0	256	399	272	440
255	1	73	146	161	261	310
255	2	64	108	132	308	323
255	3	56	445	509	272	465
255	4	0	256	401	269	439
256	1	73	146	161	261	309
256	2	62	51	137	200	273
256	3	56	450	609	277	471
256	4	56	137	276	351	479
256	5	0	255	402	266	443
257	1	56	450	612	273	472
257	2	56	443	507	271	444
257	3	56	188	276	356	479
257	4	0	255	400	269	439
258	1	64	115	140	309	321
258	2	62	51	137	199	285
258	3	56	451	614	270	472
258	4	56	140	274	349	479
258	5	0	256	401	266	441
259	1	64	116	140	309	322
259	2	62	166	249	222	277
259	3	56	450	613	271	473
259	4	0	260	401	265	441
260	1	56	450	614	274	474
260	2	56	444	510	270	443
260	3	0	260	405	264	441
261	1	56	450	614	275	473
261	2	0	262	406	262	441
262	1	56	451	615	277	471
262	2	56	445	508	269	442
262	3	0	259	409	261	445
263	1	56	451	615	282	471
263	2	56	448	509	270	439
263	3	0	260	411	258	449
264	1	56	451	614	279	471
264	2	56	277	397	270	468
264	3	56	448	504	268	442
264	4	0	266	410	260	444
265	1	56	453	614	281	471
265	2	56	448	505	268	442
265	3	56	279	399	273	466
265	4	0	284	416	255	457
266	1	0	288	417	256	450
267	1	56	510	599	312	396
267	2	56	476	631	295	468
267	3	56	458	503	273	433
267	4	0	290	417	259	450
268	1	56	462	505	270	433
268	2	41	2	53	281	331
268	3	0	281	419	263	440
269	1	64	153	177	313	326
269	2	62	90	170	216	287
269	3	56	477	631	277	477
269	4	0	299	420	255	453
270	1	56	468	529	264	444
270	2	56	484	633	286	474
270	3	0	293	430	265	427
271	1	56	518	603	303	383
271	2	56	490	635	292	472
271	3	56	469	532	267	438
271	4	0	296	434	265	428
272	1	62	202	284	227	276
272	2	56	492	636	292	472
272	3	56	474	532	266	471
272	4	0	315	435	252	450
273	1	62	211	288	229	282
273	2	62	23	110	216	295
273	3	56	493	636	288	474
273	4	0	321	437	256	447
274	1	56	492	637	276	474
274	2	0	324	440	259	449
275	1	56	494	613	281	468
275	2	0	328	443	257	456
276	1	56	496	559	272	472
276	2	0	330	443	270	470
277	1	56	496	562	273	470
277	2	0	339	454	268	470
278	1	56	497	561	277	472
278	2	0	338	457	264	473
279	1	56	510	587	286	474
279	2	56	331	447	283	467
279	3	0	339	462	266	472
280	1	43	515	584	289	471
280	2	0	349	464	266	476
281	1	56	516	584	286	472
281	2	0	353	466	269	473
282	1	73	61	103	312	397
282	2	56	518	583	288	469
282	3	0	356	465	282	470
283	1	73	64	105	316	398
283	2	73	231	249	294	340
283	3	73	91	135	313	386
283	4	56	519	586	291	465
283	5	41	0	52	367	478
283	6	0	371	474	275	475
284	1	73	67	106	324	408
284	2	73	90	134	315	395
284	3	73	232	251	297	344
284	4	56	519	586	293	461
284	5	0	367	477	277	474
285	1	73	67	107	326	412
285	2	56	518	586	298	460
285	3	41	0	56	377	479
285	4	0	368	477	283	472
286	1	73	70	108	329	416
286	2	73	89	131	329	411
286	3	73	115	143	337	400
286	4	56	519	587	298	464
286	5	41	1	60	376	479
286	6	0	368	478	285	473
287	1	73	71	112	332	419
287	2	73	85	131	331	415
287	3	73	112	152	333	407
287	4	62	253	322	270	315
287	5	56	520	593	308	476
287	6	0	367	480	287	475
288	1	73	115	156	338	412
288	2	73	83	131	335	420
288	3	62	249	326	274	316
288	4	0	371	482	289	475
289	1	73	85	132	339	422
289	2	73	118	156	341	418
289	3	73	141	165	355	413
289	4	0	373	487	291	473
290	1	73	120	159	343	421
290	2	73	85	132	340	425
290	3	62	253	330	279	325
291	1	73	131	172	354	425
291	2	73	89	131	349	439
291	3	0	381	490	307	479
292	1	73	133	171	352	434
292	2	73	91	131	353	441
292	3	0	383	489	312	477
293	1	73	136	172	358	440
293	2	73	116	157	356	443
293	3	73	92	134	355	446
293	4	0	383	493	310	479
294	1	73	135	172	363	446
294	2	73	116	158	359	450
294	3	73	89	133	359	452
294	4	0	382	491	316	478
295	1	73	136	173	374	461
295	2	73	121	156	373	465
295	3	73	89	130	371	467
295	4	0	383	492	319	478
296	1	73	135	173	378	466
296	2	73	89	131	378	470
296	3	73	120	156	378	468
296	4	62	266	332	306	351
296	5	0	385	490	329	479
297	1	73	136	174	384	470
297	2	73	91	133	379	470
297	3	73	116	157	380	469
297	4	73	165	209	385	461
297	5	0	384	494	329	479
298	1	73	137	176	385	471
298	2	73	92	134	379	472
298	3	73	115	156	381	471
298	4	73	165	207	386	465
298	5	0	396	498	334	479
299	1	73	137	178	386	472
299	2	73	163	211	389	469
299	3	73	114	156	383	472
299	4	73	93	133	382	472
299	5	0	399	499	339	478
300	1	73	161	209	391	474
300	2	73	138	177	390	473
300	3	73	91	134	384	474
300	4	73	115	157	385	474
300	5	0	403	499	344	475
301	1	73	166	212	399	477
301	2	73	137	176	393	473
301	3	73	89	135	386	474
301	4	73	116	157	385	475
301	5	0	401	496	347	479
302	1	73	134	175	401	477
302	2	73	168	212	402	477
302	3	73	88	129	398	479
302	4	73	121	159	399	479
302	5	0	402	496	350	477
303	1	73	134	174	401	478
303	2	73	167	211	404	478
303	3	73	89	130	398	479
303	4	73	120	159	398	479
303	5	0	403	497	352	475
304	1	73	135	175	401	478
304	2	73	167	211	403	477
304	3	73	90	129	398	479
304	4	73	120	158	398	479
304	5	0	403	498	352	476
305	1	73	134	178	401	478
305	2	73	165	210	405	479
305	3	73	113	160	394	473
305	4	0	405	495	355	474
306	1	73	139	178	403	479
306	2	73	116	156	400	479
306	3	73	166	209	405	478
306	4	0	407	491	360	474
307	1	73	116	157	406	479
307	2	73	137	179	409	479
307	3	0	410	490	364	475
308	1	73	95	116	426	479
308	2	73	129	153	428	479
309	1	43	533	578	382	476
310	1	73	95	115	429	479
310	2	73	130	153	430	479
310	3	73	141	165	431	479
310	4	43	532	576	383	475
311	1	73	129	153	430	479
312	1	43	528	577	381	477
314	1	73	90	131	402	479
314	2	73	117	158	404	478
315	1	73	137	177	405	477
315	2	73	166	210	409	479
316	1	73	166	209	407	479
316	2	73	134	174	403	477
316	3	43	525	581	375	479
316	4	0	394	482	360	477
317	1	73	165	207	404	479
317	2	73	136	176	402	477
317	3	43	513	555	373	477
317	4	0	391	481	359	477
318	1	0	388	476	357	477
319	1	0	381	468	356	474
320	1	73	159	203	400	478
320	2	0	378	465	350	478
321	1	73	87	130	384	474
321	2	73	117	156	386	476
321	3	73	156	198	392	476
322	1	73	88	129	380	470
322	2	73	119	156	381	473
322	3	73	139	174	380	476
322	4	73	159	198	378	474
322	5	0	365	457	341	475
323	1	73	140	174	374	470
323	2	0	363	452	333	478
324	1	73	86	132	362	449
324	2	73	140	176	372	461
324	3	0	359	450	327	477
325	1	73	87	130	358	443
325	2	73	119	155	359	446
325	3	73	139	178	362	451
