50	3	62	236	413	88	253
50	4	58	0	115	17	301
50	5	41	536	602	306	385
51	1	66	219	449	292	339
51	2	64	468	520	350	403
51	3	62	240	418	85	256
51	4	41	540	608	303	384
52	1	66	228	450	291	339
52	2	64	469	522	346	400
52	3	62	242	421	82	258
52	4	41	542	614	301	383
53	1	66	233	446	283	338
53	2	64	473	526	346	396
53	3	62	240	426	76	241
53	4	58	2	110	26	290
53	5	41	544	619	300	383
54	1	66	234	446	283	336
54	2	64	474	527	345	395
54	3	62	245	426	72	243
54	4	41	547	619	301	381
55	1	66	234	446	281	335
55	2	64	474	527	345	395
55	3	62	245	427	72	243
55	4	58	2	108	25	287
55	5	41	549	617	296	374
56	1	66	234	444	281	334
56	2	64	475	530	342	394
56	3	62	245	429	70	244
56	4	58	1	86	17	292
56	5	41	550	619	294	374
57	1	66	246	457	275	333
57	2	64	481	532	342	392
57	3	62	246	429	70	240
57	4	58	3	107	20	289
57	5	41	553	622	296	372
58	1	66	248	462	275	334
58	2	64	484	536	341	392
58	3	62	249	431	69	241
58	4	58	0	88	20	292
59	1	66	253	467	275	334
59	2	64	487	542	341	393
59	3	62	256	436	67	238
59	4	58	0	88	20	289
59	5	41	562	630	294	370
60	1	66	255	467	274	333
60	2	64	487	542	341	392
60	3	62	256	438	66	241
60	4	58	4	107	20	286
60	5	41	563	631	293	370
61	1	66	257	466	274	332
61	2	64	487	541	340	392
61	3	62	259	435	67	235
61	4	58	0	87	25	284
61	5	41	562	630	292	369
61	6	0	215	314	33	132
62	1	66	258	467	273	333
62	2	64	488	543	340	393
62	3	62	256	439	68	238
62	4	58	0	87	25	283
62	5	41	564	633	293	369
63	1	66	257	470	274	334
63	2	64	492	544	341	393
63	3	62	256	440	67	237
63	4	58	0	87	15	296
63	5	41	566	634	294	371
64	1	66	259	468	274	334
64	2	64	491	545	340	393
64	3	62	258	439	64	241
64	4	58	0	88	14	295
64	5	41	565	634	294	371
65	1	66	260	469	274	333
65	2	64	492	545	339	393
65	3	62	259	439	66	238
65	4	41	567	636	291	371
66	1	66	260	469	274	331
66	2	64	494	546	339	391
66	3	62	260	441	66	235
66	4	41	568	636	291	372
66	5	0	236	317	33	135
67	1	66	260	467	274	331
67	2	64	493	545	338	392
67	3	62	260	441	65	235
67	4	41	567	636	291	373
67	5	0	236	319	33	129
68	1	66	256	467	273	328
68	2	64	492	545	337	391
68	3	62	263	440	66	233
68	4	58	0	89	7	298
68	5	41	567	634	291	369
68	6	0	234	321	33	129
69	1	66	256	470	271	324
69	2	64	492	545	333	390
69	3	62	265	440	66	228
69	4	41	567	635	291	369
69	5	0	235	319	30	126
70	1	66	260	466	271	325
70	2	64	496	547	333	389
70	3	62	269	444	66	228
70	4	58	3	110	11	292
70	5	41	569	637	290	369
70	6	41	212	242	121	168
70	7	0	231	321	28	124
71	1	66	265	464	271	324
71	2	64	498	550	333	388
71	3	62	270	447	65	226
71	4	58	3	111	12	292
71	5	41	570	638	289	368
71	6	0	231	323	27	123
72	1	66	268	462	271	324
72	2	64	501	551	334	388
72	3	62	271	451	66	227
72	4	58	3	110	18	288
72	5	41	571	639	290	369
72	6	0	233	325	29	125
73	1	66	270	459	271	323
73	2	64	502	553	334	388
73	3	62	273	454	65	229
73	4	41	572	639	291	369
73	5	0	236	327	28	122
74	1	66	265	484	271	323
74	2	64	505	557	338	391
74	3	62	277	456	64	229
74	4	58	2	111	18	292
74	5	41	573	639	290	371
74	6	0	238	329	27	122
75	1	66	270	478	272	325
75	2	64	507	557	338	391
75	3	62	277	457	66	231
75	4	58	2	113	20	291
75	5	41	574	639	291	369
75	6	0	237	330	27	122
76	1	66	268	479	271	325
76	2	64	508	559	340	390
76	3	62	277	460	67	232
76	4	58	0	114	13	295
76	5	41	574	639	291	370
76	6	0	238	330	28	121
77	1	66	269	482	270	325
77	2	64	509	561	340	389
77	3	62	277	462	66	231
77	4	58	0	114	16	295
77	5	0	240	331	27	121
78	1	66	272	484	271	324
78	2	64	510	561	335	387
78	3	62	279	457	65	232
78	4	58	0	114	16	293
78	5	41	574	639	289	369
78	6	0	241	331	28	122
79	1	66	272	483	270	324
79	2	64	511	562	335	387
79	3	62	279	461	64	233
79	4	58	0	113	18	298
79	5	0	239	331	28	123
80	1	66	278	481	271	325
80	2	64	511	565	334	385
80	3	62	279	462	64	232
80	4	58	0	116	15	298
80	5	41	582	639	288	368
80	6	0	237	332	28	123
81	1	66	276	490	269	322
81	2	64	512	565	332	385
81	3	62	280	464	62	232
81	4	58	0	119	15	297
81	5	41	583	639	286	367
82	1	66	273	498	267	320
82	2	64	513	567	333	384
82	3	62	281	465	62	227
82	4	58	0	119	14	298
82	5	41	584	639	285	365
83	1	66	273	495	267	319
83	2	64	516	570	330	384
83	3	62	283	468	61	227
83	4	58	0	119	16	297
83	5	41	593	639	286	363
84	1	66	272	504	266	317
84	2	64	517	572	329	382
84	3	62	283	469	59	226
84	4	58	0	119	14	299
84	5	41	594	639	284	360
84	6	0	243	336	23	121
85	1	66	273	500	266	316
85	2	64	518	574	328	381
85	3	62	285	471	58	223
85	4	58	0	119	17	292
85	5	41	595	639	285	360
85	6	0	241	337	21	122
86	1	66	274	503	266	316
86	2	64	520	575	329	381
86	3	62	287	474	58	223
86	4	41	596	639	285	360
86	5	0	242	337	20	123
87	1	66	276	501	267	316
87	2	64	521	577	330	381
87	3	62	289	474	57	221
87	4	41	597	639	284	363
87	5	0	241	338	19	123
88	1	66	280	497	267	315
88	2	64	523	579	331	382
88	3	62	291	476	58	221
88	4	41	598	639	283	363
88	5	0	243	336	21	121
89	1	66	281	494	267	316
89	2	64	524	581	330	382
89	3	62	294	475	55	221
89	4	41	600	639	283	360
89	5	0	255	344	11	117
90	1	67	211	240	86	134
90	2	66	282	517	267	316
90	3	64	530	583	331	382
90	4	62	297	476	54	221
90	5	0	253	346	18	121
91	1	66	285	514	267	316
91	2	64	531	585	331	382
91	3	62	298	476	54	222
91	4	0	252	348	19	122
92	1	66	281	519	268	316
92	2	64	532	585	333	383
92	3	62	299	477	55	223
92	4	0	253	348	19	123
93	1	66	280	522	268	315
93	2	64	531	585	331	382
93	3	62	300	476	55	223
93	4	0	253	348	19	123
94	1	66	282	522	268	315
94	2	64	532	586	332	383
94	3	62	301	476	55	222
94	4	0	253	348	18	124
95	1	66	291	514	267	317
95	2	64	535	589	335	384
95	3	62	307	487	61	216
95	4	0	256	348	18	124
96	1	66	289	516	268	317
96	2	64	534	589	332	384
96	3	62	309	486	62	218
96	4	0	253	348	16	124
97	1	66	288	520	268	318
97	2	64	535	590	333	384
97	3	62	307	487	61	217
97	4	0	255	348	15	123
98	1	66	298	516	269	321
98	2	64	536	590	333	386
98	3	62	310	485	63	221
98	4	58	0	147	2	297
98	5	0	255	351	17	124
99	1	66	292	520	268	319
99	2	64	536	590	334	385
99	3	62	310	487	64	221
99	4	58	0	149	1	293
99	5	0	254	350	20	122
100	1	66	295	516	268	319
100	2	64	536	590	334	385
100	3	62	309	486	61	222
100	4	0	256	350	18	123
101	1	66	294	521	269	321
101	2	64	538	590	334	386
101	3	62	311	486	63	223
101	4	58	0	156	1	296
101	5	0	255	350	19	123
102	1	66	292	527	268	319
102	2	64	538	591	333	386
102	3	62	311	486	64	222
102	4	0	255	350	19	122
103	1	66	298	523	269	320
103	2	64	540	595	333	388
103	3	62	313	487	62	223
103	4	58	0	150	26	339
103	5	0	255	350	19	122
104	1	66	305	521	269	323
104	2	64	546	601	332	386
104	3	62	312	490	61	225
104	4	58	0	157	2	297
104	5	0	261	355	22	122
105	1	77	263	356	23	121
105	2	67	225	253	90	158
105	3	66	303	522	268	320
105	4	64	548	604	332	382
105	5	62	316	492	60	226
105	6	58	0	157	0	297
106	1	77	264	356	21	120
106	2	67	226	253	90	157
106	3	66	307	519	267	318
106	4	64	548	606	329	381
106	5	62	315	494	59	222
107	1	77	266	360	22	121
107	2	66	308	519	267	318
107	3	64	554	609	331	383
107	4	62	320	498	59	224
108	1	66	305	524	267	315
108	2	64	552	608	328	380
108	3	62	320	498	61	221
108	4	0	265	360	19	121
109	1	66	307	523	266	315
109	2	64	550	603	318	379
109	3	62	320	497	57	218
109	4	0	265	359	19	121
110	1	77	267	359	14	114
110	2	66	308	522	266	314
110	3	64	553	607	327	379
110	4	62	320	498	55	218
111	1	77	267	360	12	112
111	2	66	307	520	259	311
111	3	64	552	607	321	376
111	4	62	320	502	55	218
111	5	58	2	161	0	292
112	1	77	266	360	9	108
112	2	66	306	523	257	310
112	3	64	552	607	321	373
112	4	62	320	499	49	218
112	5	58	2	158	0	291
113	1	77	268	359	8	105
113	2	67	229	256	77	145
113	3	66	309	539	256	310
113	4	64	553	610	322	372
113	5	62	323	500	49	217
114	1	77	266	361	7	104
114	2	66	310	539	256	309
114	3	64	554	609	321	371
114	4	62	322	503	47	218
114	5	58	4	165	0	286
115	1	66	309	519	256	308
115	2	64	553	607	321	371
115	3	62	323	502	46	213
115	4	58	2	160	0	294
116	1	66	307	539	256	309
116	2	64	553	608	322	373
116	3	62	323	502	48	213
117	1	66	309	537	254	308
117	2	64	554	609	321	370
117	3	62	323	504	47	212
117	4	58	0	157	16	367
118	1	66	310	537	252	308
118	2	64	556	610	319	369
118	3	62	325	506	44	210
118	4	58	1	159	20	361
118	5	0	265	361	4	103
119	1	77	264	363	2	102
119	2	66	318	536	252	308
119	3	64	560	616	321	368
119	4	62	328	509	44	213
119	5	58	1	171	0	288
120	1	77	268	364	2	103
120	2	66	320	537	252	308
120	3	64	560	618	318	369
120	4	62	329	515	43	215
121	1	77	266	366	1	102
121	2	66	321	534	251	308
121	3	64	560	619	317	368
121	4	62	331	513	41	214
122	1	77	268	365	2	102
122	2	67	235	275	75	147
122	3	66	324	538	252	308
122	4	64	565	620	321	370
122	5	62	329	517	38	215
122	6	58	1	173	3	285
123	1	77	268	364	3	103
123	2	67	238	276	75	146
123	3	66	325	539	252	308
123	4	64	566	621	321	370
123	5	62	330	518	43	215
124	1	77	267	365	3	103
124	2	66	325	539	252	307
124	3	64	566	621	320	369
124	4	62	332	518	40	214
125	1	77	268	364	1	100
125	2	67	238	275	72	145
125	3	66	327	543	251	307
125	4	64	569	625	319	369
125	5	62	332	519	39	213
126	1	77	280	369	2	99
126	2	66	329	544	252	307
126	3	64	571	629	319	369
126	4	62	333	520	39	213
126	5	58	0	177	11	380
127	1	77	279	371	3	100
127	2	66	332	543	251	306
127	3	64	572	630	314	366
127	4	62	335	522	37	211
128	1	77	279	371	1	99
128	2	66	335	542	250	307
128	3	64	577	631	317	367
128	4	62	336	523	33	211
129	1	77	281	373	2	98
129	2	66	335	541	252	307
129	3	64	579	634	318	369
129	4	62	340	527	35	211
130	1	77	281	375	2	99
130	2	67	246	281	70	143
130	3	66	336	542	251	307
130	4	64	579	634	317	369
130	5	62	342	526	36	213
131	1	77	282	375	3	100
131	2	67	246	276	71	147
131	3	66	333	563	252	307
131	4	64	581	635	318	370
131	5	62	340	527	37	211
131	6	58	0	181	5	285
132	1	77	284	378	2	101
132	2	67	248	277	72	146
132	3	66	338	561	251	308
132	4	64	583	639	320	370
132	5	62	343	526	40	211
132	6	58	0	181	6	280
133	1	77	284	378	2	99
133	2	67	250	277	75	121
133	3	66	330	571	253	308
133	4	64	584	639	320	371
133	5	62	344	527	39	213
133	6	58	1	179	7	287
134	1	77	284	379	1	100
134	2	67	249	277	73	144
134	3	66	337	559	252	308
134	4	64	583	638	320	372
134	5	62	346	527	42	214
134	6	58	1	180	5	283
135	1	77	283	379	2	101
135	2	67	249	277	75	145
135	3	66	335	562	255	309
135	4	64	583	636	321	374
135	5	62	344	527	42	215
135	6	58	1	181	5	279
136	1	77	283	380	6	103
136	2	67	251	279	76	145
136	3	66	335	564	255	311
136	4	64	585	636	322	374
136	5	62	346	526	47	218
136	6	58	1	181	6	284
137	1	77	285	381	5	102
137	2	66	343	559	253	309
137	3	64	587	639	321	373
137	4	62	349	525	46	216
137	5	58	1	181	5	280
138	1	77	287	385	2	101
138	2	66	346	559	252	307
138	3	64	589	638	320	373
138	4	62	355	539	37	216
138	5	58	1	180	8	285
139	1	77	287	387	0	100
139	2	66	351	564	251	306
139	3	64	595	638	319	371
139	4	62	357	541	32	218
140	1	77	287	387	0	99
140	2	66	353	561	250	307
140	3	64	594	639	317	369
140	4	62	357	542	28	218
140	5	58	2	179	10	283
141	1	77	288	388	0	98
141	2	66	352	568	250	305
141	3	64	595	639	315	369
141	4	62	360	540	27	218
141	5	58	2	180	9	280
142	1	77	287	389	0	97
142	2	66	354	567	249	306
142	3	64	595	639	316	369
142	4	62	359	543	27	217
142	5	58	3	179	9	282
143	1	77	287	389	0	96
143	2	66	356	561	247	303
143	3	62	359	542	29	214
143	4	58	2	179	8	275
144	1	77	287	386	0	94
144	2	66	358	564	245	299
144	3	62	358	542	27	213
144	4	58	2	179	9	278
145	1	77	289	389	0	95
145	2	67	258	288	62	132
145	3	66	356	568	244	296
145	4	62	359	548	29	211
145	5	58	2	180	10	277
146	1	67	256	295	60	134
146	2	66	353	573	242	291
146	3	62	354	552	22	198
146	4	58	3	177	8	282
147	1	66	357	571	241	292
147	2	62	357	551	22	196
148	1	66	355	572	242	291
148	2	62	355	553	22	194
149	1	66	355	572	241	291
149	2	62	356	557	24	193
149	3	58	3	177	5	271
150	1	66	361	565	233	288
150	2	62	360	556	23	195
151	1	66	363	563	235	287
151	2	62	363	562	23	195
151	3	58	3	181	6	274
152	1	66	361	582	235	287
152	2	62	363	566	23	195
152	3	58	3	181	6	275
153	1	67	267	292	53	118
153	2	66	364	563	232	288
153	3	62	363	565	23	195
154	1	67	266	292	51	120
154	2	66	363	564	232	288
154	3	62	365	567	23	195
154	4	58	3	181	3	268
155	1	66	360	584	242	290
155	2	62	367	571	23	196
156	1	77	299	403	0	79
156	2	66	369	575	230	286
156	3	62	368	574	20	196
157	1	77	301	404	0	79
157	2	66	370	583	230	285
157	3	62	369	576	20	191
158	1	77	303	407	0	80
158	2	67	271	300	50	119
158	3	66	372	584	229	285
158	4	62	371	578	19	191
159	1	77	302	406	0	81
159	2	66	372	587	228	283
159	3	62	372	579	18	189
159	4	58	2	182	5	257
160	1	77	302	407	0	83
160	2	66	371	588	230	285
160	3	62	372	580	18	189
161	1	77	306	407	0	83
161	2	66	374	584	230	285
161	3	62	375	583	19	192
162	1	77	306	411	0	82
162	2	66	375	588	229	284
162	3	62	376	584	18	193
163	1	77	308	414	0	84
163	2	66	377	591	230	283
163	3	62	379	589	17	190
164	1	77	310	413	0	83
164	2	66	381	592	230	285
164	3	62	382	588	15	191
165	1	77	310	416	0	83
165	2	66	382	588	232	284
165	3	62	382	589	16	194
166	1	77	310	413	0	83
166	2	66	381	590	231	285
166	3	62	384	588	15	194
167	1	77	311	411	0	84
167	2	66	383	587	233	286
167	3	62	383	590	16	196
167	4	58	4	219	7	389
168	1	77	310	410	0	84
168	2	66	384	585	235	287
168	3	62	383	592	19	197
168	4	58	4	212	0	281
169	1	77	311	413	0	85
169	2	66	388	586	235	288
169	3	62	383	592	20	195
169	4	58	4	215	0	283
170	1	77	311	411	0	85
170	2	66	382	619	241	291
170	3	62	388	588	19	195
170	4	58	2	221	11	379
171	1	77	311	409	0	94
171	2	66	385	619	242	292
171	3	62	389	587	21	196
171	4	58	7	214	0	282
172	1	77	310	412	0	93
172	2	66	384	613	243	293
172	3	62	389	588	21	200
172	4	58	5	214	0	280
173	1	77	310	411	0	95
173	2	67	283	312	61	132
173	3	66	378	594	243	294
173	4	62	382	590	20	202
173	5	58	3	214	1	276
174	1	77	310	411	0	97
174	2	67	284	312	62	134
174	3	66	385	587	245	299
174	4	62	391	582	29	211
174	5	58	0	218	4	276
175	1	77	311	411	0	98
175	2	66	383	591	245	299
175	3	62	395	579	30	212
175	4	58	2	220	4	281
176	1	77	309	410	0	96
176	2	66	389	609	245	299
176	3	62	395	581	31	208
176	4	58	2	222	14	371
177	1	77	313	412	0	98
177	2	66	394	611	245	300
177	3	62	398	594	29	211
177	4	58	1	225	11	375
178	1	77	315	412	0	98
178	2	66	393	613	245	298
178	3	62	398	595	28	212
178	4	58	3	230	11	375
179	1	77	313	411	0	97
179	2	66	391	617	244	296
179	3	62	399	595	28	212
179	4	58	2	226	10	373
180	1	77	314	411	0	98
180	2	66	395	612	246	299
180	3	62	399	594	27	213
180	4	58	4	226	12	371
181	1	77	315	413	1	97
181	2	67	291	315	64	130
181	3	66	396	607	246	301
181	4	62	399	594	29	211
181	5	58	3	227	11	370
182	1	77	314	413	1	97
182	2	67	292	316	64	132
182	3	66	395	616	246	298
182	4	62	399	595	30	211
182	5	58	3	232	10	372
183	1	77	319	426	0	97
183	2	66	399	618	245	299
183	3	62	404	594	28	212
183	4	58	4	229	12	373
184	1	77	320	425	0	100
184	2	66	404	615	246	300
184	3	62	409	595	29	213
184	4	58	5	229	22	360
185	1	77	320	428	2	100
185	2	66	404	616	246	301
185	3	62	413	599	31	212
185	4	58	2	227	18	368
186	1	77	322	428	3	101
186	2	66	408	615	247	303
186	3	62	412	602	33	211
186	4	58	2	233	16	364
187	1	77	322	428	3	101
187	2	66	406	618	248	303
187	3	62	414	603	34	211
187	4	58	2	231	17	368
188	1	77	323	430	2	102
188	2	66	407	618	249	303
188	3	62	417	604	34	212
188	4	58	3	232	18	372
189	1	77	327	429	3	103
189	2	66	412	630	249	304
189	3	62	419	604	33	213
189	4	58	4	233	20	360
190	1	77	330	430	3	102
190	2	66	412	631	249	305
190	3	62	420	607	34	212
190	4	58	5	233	19	360
191	1	77	333	432	4	102
191	2	66	414	629	249	306
191	3	62	422	607	37	212
191	4	58	6	235	24	351
192	1	77	331	430	3	102
192	2	66	415	628	249	306
192	3	62	421	608	37	212
192	4	58	6	234	21	351
193	1	77	333	432	3	102
193	2	66	410	631	244	318
193	3	62	423	608	36	213
193	4	58	4	234	21	357
194	1	77	336	433	6	103
194	2	66	411	635	245	318
194	3	62	424	611	39	213
194	4	58	6	236	22	354
195	1	66	416	630	251	307
195	2	62	425	614	38	213
195	3	58	5	240	22	349
196	1	77	338	435	6	102
196	2	66	418	630	251	308
196	3	62	428	616	37	213
196	4	58	6	243	21	350
197	1	77	339	435	6	104
197	2	66	419	632	252	308
197	3	62	430	616	36	214
198	1	77	339	437	6	103
198	2	66	423	630	251	308
198	3	62	429	619	38	213
198	4	58	5	248	6	295
199	1	77	338	437	5	103
199	2	66	421	627	251	307
199	3	62	429	618	36	215
200	1	77	338	437	5	104
200	2	66	423	631	251	308
200	3	62	430	618	37	215
201	1	77	342	451	7	105
201	2	66	427	630	251	308
201	3	62	432	618	38	215
202	1	77	341	453	7	105
202	2	66	428	631	252	307
202	3	62	433	622	36	215
203	1	77	341	455	7	104
203	2	66	429	630	252	307
203	3	62	433	624	36	215
203	4	58	10	256	8	292
204	1	77	342	454	6	104
204	2	66	427	631	253	307
204	3	62	432	625	38	215
204	4	58	11	254	10	291
205	1	77	343	454	5	104
205	2	66	429	633	253	308
205	3	62	434	627	37	217
205	4	58	13	261	10	295
206	1	77	342	456	6	105
206	2	66	430	630	254	308
206	3	62	438	627	38	215
206	4	58	21	255	19	347
207	1	77	344	456	6	104
207	2	66	431	632	252	309
207	3	62	436	629	40	214
207	4	58	15	260	6	295
208	1	77	344	456	5	104
208	2	66	432	634	253	309
208	3	62	437	630	37	216
208	4	58	21	255	16	354
209	1	77	343	470	3	116
209	2	66	432	634	253	308
209	3	62	439	631	41	215
209	4	58	24	256	15	356
210	1	77	342	470	1	114
210	2	66	431	636	253	308
210	3	62	441	629	41	214
210	4	58	23	257	17	356
211	1	77	346	472	1	112
211	2	66	434	632	253	307
211	3	62	443	631	42	214
212	1	77	343	470	2	113
212	2	66	436	634	252	308
212	3	62	442	630	41	213
213	1	77	352	457	0	119
213	2	66	437	630	252	307
213	3	62	445	630	36	212
214	1	77	348	476	2	114
214	2	66	437	633	252	307
214	3	62	446	639	41	206
215	1	77	349	477	1	113
215	2	66	439	632	252	306
215	3	62	446	639	38	208
216	1	77	348	479	2	113
216	2	66	441	633	252	306
216	3	62	447	639	37	208
216	4	58	40	272	10	365
217	1	77	349	480	3	112
217	2	66	442	633	252	306
217	3	62	448	639	40	209
217	4	58	41	271	10	363
218	1	77	359	463	5	104
218	2	66	445	632	250	306
218	3	62	449	639	37	209
218	4	58	39	272	12	362
219	1	77	350	481	2	109
219	2	66	444	631	250	305
219	3	62	447	639	35	210
219	4	58	39	274	9	365
220	1	77	359	462	4	103
220	2	66	445	631	249	305
220	3	62	448	639	35	210
220	4	58	40	273	12	365
221	1	77	349	482	1	111
221	2	66	445	632	250	306
221	3	62	450	639	35	210
221	4	58	39	274	11	368
222	1	77	350	481	2	113
222	2	66	446	632	249	305
222	3	62	450	639	35	210
222	4	58	40	276	16	367
223	1	77	359	463	5	104
223	2	66	447	631	248	305
223	3	62	449	639	35	209
223	4	58	40	273	15	363
224	1	77	358	463	4	105
224	2	66	447	631	249	305
224	3	62	449	639	36	210
224	4	58	40	273	14	360
225	1	77	359	462	5	104
225	2	66	446	632	250	306
225	3	62	450	639	38	209
225	4	58	42	273	16	357
226	1	77	359	462	5	103
226	2	66	447	631	249	303
226	3	62	449	639	37	210
226	4	58	40	274	15	361
227	1	77	355	483	0	111
227	2	66	452	636	249	304
227	3	62	453	638	38	209
227	4	58	38	279	18	360
228	1	66	455	635	249	302
228	2	62	454	638	40	207
228	3	58	40	277	22	352
229	1	66	455	633	247	303
229	2	62	454	637	40	207
